subscriber_id,subscriber_name,city,zone,plan_type,plan_name,monthly_charge,activation_date,status
SUB_02419,User_2419,Dubai,8,Prepaid,Premium,479,2023-02-24,Suspended
SUB_02420,User_2420,Abu Dhabi,8,Prepaid,Standard,413,2023-10-19,Active
SUB_02421,User_2421,Dubai,2,Prepaid,Premium,174,2023-02-20,Active
SUB_02422,User_2422,Dubai,6,Postpaid,Unlimited,128,2023-09-11,Active
SUB_02423,User_2423,Sharjah,5,Postpaid,Unlimited,430,2024-05-06,Active
SUB_02424,User_2424,Abu Dhabi,5,Postpaid,Standard,110,2024-07-26,Active
SUB_02425,User_2425,Dubai,8,Prepaid,Standard,498,2023-08-13,Churned
SUB_02426,User_2426,Ajman,4,Prepaid,Basic,266,2024-04-13,Active
SUB_02427,User_2427,Dubai,3,Prepaid,Unlimited,331,2023-04-13,Active
SUB_02428,User_2428,Fujairah,4,Postpaid,Standard,212,2023-02-17,Active
SUB_02429,User_2429,Dubai,5,Postpaid,Basic,106,2023-12-08,Active
SUB_02430,User_2430,Ajman,1,Postpaid,Standard,240,2023-08-21,Churned
SUB_02431,User_2431,Abu Dhabi,1,Postpaid,Basic,181,2024-08-04,Active
SUB_02432,User_2432,Sharjah,2,Prepaid,Standard,91,2024-07-12,Active
SUB_02433,User_2433,Fujairah,6,Prepaid,Standard,222,2023-08-16,Churned
SUB_02434,User_2434,Dubai,8,Prepaid,Standard,216,2024-06-05,Active
SUB_02435,User_2435,Fujairah,7,Prepaid,Basic,299,2024-11-27,Active
SUB_02436,User_2436,Abu Dhabi,7,Prepaid,Unlimited,242,2024-08-14,Active
SUB_02437,User_2437,Abu Dhabi,7,Prepaid,Premium,327,2023-01-13,Active
SUB_02438,User_2438,Dubai,2,Postpaid,Premium,444,2024-05-13,Active
SUB_02439,User_2439,Abu Dhabi,1,Postpaid,Standard,287,2024-03-20,Active
SUB_02440,User_2440,Dubai,5,Postpaid,Premium,279,2023-12-06,Active
SUB_02441,User_2441,Abu Dhabi,2,Postpaid,Standard,214,2023-11-20,Active
SUB_02442,User_2442,Abu Dhabi,7,Prepaid,Basic,292,2024-08-18,Suspended
SUB_02443,User_2443,Sharjah,7,Prepaid,Basic,139,2024-08-20,Active
SUB_02444,User_2444,Sharjah,8,Postpaid,Standard,228,2023-06-06,Active
SUB_02445,User_2445,Abu Dhabi,4,Prepaid,Basic,107,2024-10-17,Active
SUB_02446,User_2446,Dubai,7,Prepaid,Unlimited,312,2024-07-28,Active
SUB_02447,User_2447,Dubai,6,Prepaid,Basic,185,2024-03-06,Active
SUB_02448,User_2448,Dubai,7,Prepaid,Standard,287,2024-07-08,Active
SUB_02449,User_2449,Dubai,4,Prepaid,Standard,356,2024-02-11,Active
SUB_02450,User_2450,Dubai,7,Prepaid,Standard,292,2023-06-07,Active
SUB_02451,User_2451,Dubai,6,Prepaid,Standard,200,2023-07-04,Active
SUB_02452,User_2452,Fujairah,5,Postpaid,Basic,395,2024-05-05,Active
SUB_02453,User_2453,Abu Dhabi,2,Prepaid,Premium,413,2024-06-19,Active
SUB_02454,User_2454,Dubai,6,Prepaid,Standard,296,2023-12-23,Suspended
SUB_02455,User_2455,Abu Dhabi,4,Prepaid,Standard,268,2024-12-17,Active
SUB_02456,User_2456,Dubai,2,Prepaid,Premium,58,2023-12-28,Active
SUB_02457,User_2457,Abu Dhabi,2,Postpaid,Premium,479,2023-08-12,Suspended
SUB_02458,User_2458,Abu Dhabi,4,Postpaid,Premium,343,2024-09-04,Active
SUB_02459,User_2459,Abu Dhabi,8,Postpaid,Standard,416,2023-07-23,Suspended
SUB_02460,User_2460,Abu Dhabi,1,Prepaid,Standard,62,2023-01-08,Suspended
SUB_02461,User_2461,Fujairah,7,Prepaid,Standard,312,2024-04-16,Active
SUB_02462,User_2462,Ajman,6,Prepaid,Premium,444,2023-06-21,Active
SUB_02463,User_2463,Abu Dhabi,4,Prepaid,Premium,274,2024-12-20,Active
SUB_02464,User_2464,Abu Dhabi,5,Prepaid,Basic,280,2023-04-06,Active
SUB_02465,User_2465,Abu Dhabi,3,Prepaid,Standard,227,2024-11-04,Suspended
SUB_02466,User_2466,Dubai,4,Prepaid,Premium,296,2024-08-30,Suspended
SUB_02467,User_2467,Abu Dhabi,7,Postpaid,Standard,116,2023-11-02,Active
SUB_02468,User_2468,Dubai,7,Prepaid,Standard,346,2024-10-18,Active
SUB_02469,User_2469,Abu Dhabi,2,Postpaid,Standard,206,2023-09-15,Active
SUB_02470,User_2470,Abu Dhabi,2,Prepaid,Standard,214,2024-04-18,Active
SUB_02471,User_2471,Dubai,4,Prepaid,Unlimited,233,2023-10-27,Active
SUB_02472,User_2472,Fujairah,3,Postpaid,Standard,257,2024-04-09,Suspended
SUB_02473,User_2473,Ajman,8,Postpaid,Basic,65,2024-09-05,Active
SUB_02474,User_2474,Sharjah,4,Prepaid,Basic,349,2024-11-19,Active
SUB_02475,User_2475,Abu Dhabi,3,Prepaid,Basic,355,2023-11-24,Active
SUB_02476,User_2476,Ajman,8,Prepaid,Standard,290,2023-04-20,Active
SUB_02477,User_2477,Dubai,3,Prepaid,Standard,279,2024-12-10,Active
SUB_02478,User_2478,Sharjah,7,Postpaid,Basic,439,2023-05-09,Active
SUB_02479,User_2479,Dubai,7,Postpaid,Premium,67,2023-05-17,Active
SUB_02480,User_2480,Sharjah,7,Postpaid,Premium,196,2024-06-22,Active
SUB_02481,User_2481,Dubai,5,Prepaid,Basic,293,2024-10-10,Active
SUB_02482,User_2482,Ajman,7,Postpaid,Standard,100,2023-06-13,Active
SUB_02483,User_2483,Ajman,6,Prepaid,Unlimited,499,2023-12-15,Active
SUB_02484,User_2484,Dubai,2,Postpaid,Standard,308,2024-04-07,Active
SUB_02485,User_2485,Abu Dhabi,2,Postpaid,Premium,287,2024-10-04,Active
SUB_02486,User_2486,Fujairah,3,Prepaid,Standard,295,2024-05-18,Active
SUB_02487,User_2487,Abu Dhabi,2,Prepaid,Premium,394,2023-05-31,Active
SUB_02488,User_2488,Ajman,1,Prepaid,Premium,359,2023-09-03,Active
SUB_02489,User_2489,Abu Dhabi,8,Prepaid,Premium,98,2023-04-20,Active
SUB_02490,User_2490,Abu Dhabi,3,Postpaid,Premium,333,2024-08-07,Active
SUB_02491,User_2491,Dubai,2,Prepaid,Unlimited,87,2023-10-02,Active
SUB_02492,User_2492,Dubai,1,Prepaid,Standard,333,2023-03-08,Active
SUB_02493,User_2493,Sharjah,8,Prepaid,Basic,81,2023-02-19,Active
SUB_02494,User_2494,Abu Dhabi,5,Postpaid,Standard,292,2024-05-29,Active
SUB_02495,User_2495,Abu Dhabi,2,Prepaid,Premium,90,2023-08-14,Active
SUB_02496,User_2496,Abu Dhabi,1,Postpaid,Premium,341,2024-07-31,Churned
SUB_02497,User_2497,Abu Dhabi,4,Postpaid,Basic,152,2024-05-20,Active
SUB_02498,User_2498,Ajman,6,Postpaid,Basic,341,2023-06-04,Active
SUB_02499,User_2499,Fujairah,4,Prepaid,Premium,156,2024-04-24,Active
SUB_02500,User_2500,Abu Dhabi,1,Prepaid,Basic,295,2023-04-21,Active
SUB_02501,User_2501,Sharjah,3,Prepaid,Standard,431,2024-04-27,Active
SUB_02502,User_2502,Sharjah,7,Prepaid,Premium,136,2023-10-01,Active
SUB_02503,User_2503,Abu Dhabi,7,Prepaid,Standard,115,2023-06-04,Active
SUB_02504,User_2504,Fujairah,7,Postpaid,Basic,187,2024-10-12,Active
SUB_02505,User_2505,Dubai,8,Prepaid,Basic,375,2023-06-16,Active
SUB_02506,User_2506,Dubai,3,Postpaid,Basic,249,2023-01-19,Churned
SUB_02507,User_2507,Ajman,8,Prepaid,Basic,384,2023-12-11,Active
SUB_02508,User_2508,Abu Dhabi,2,Postpaid,Standard,142,2024-07-22,Churned
SUB_02509,User_2509,Sharjah,7,Postpaid,Standard,496,2023-10-21,Active
SUB_02510,User_2510,Ajman,4,Postpaid,Basic,397,2024-10-06,Active
SUB_02511,User_2511,Dubai,3,Postpaid,Basic,327,2024-04-06,Active
SUB_02512,User_2512,Ajman,3,Postpaid,Basic,69,2023-12-04,Active
SUB_02513,User_2513,Abu Dhabi,7,Postpaid,Unlimited,338,2024-03-27,Active
SUB_02514,User_2514,Abu Dhabi,4,Prepaid,Standard,448,2023-12-10,Active
SUB_02515,User_2515,Abu Dhabi,5,Prepaid,Premium,440,2024-12-17,Active
SUB_02516,User_2516,Ajman,3,Prepaid,Premium,139,2024-09-22,Active
SUB_02517,User_2517,Dubai,7,Prepaid,Standard,99,2023-03-26,Active
SUB_02518,User_2518,Abu Dhabi,6,Prepaid,Premium,59,2024-11-27,Active
SUB_02519,User_2519,Sharjah,1,Prepaid,Basic,128,2024-10-21,Active
SUB_02520,User_2520,Sharjah,8,Prepaid,Premium,86,2024-01-24,Active
SUB_02521,User_2521,Sharjah,2,Prepaid,Basic,108,2023-08-15,Active
SUB_02522,User_2522,Dubai,3,Prepaid,Premium,137,2023-10-13,Active
SUB_02523,User_2523,Dubai,6,Postpaid,Basic,153,2023-10-11,Suspended
SUB_02524,User_2524,Abu Dhabi,6,Prepaid,Premium,368,2024-11-23,Active
SUB_02525,User_2525,Sharjah,3,Postpaid,Basic,326,2023-04-19,Active
SUB_02526,User_2526,Dubai,5,Prepaid,Premium,153,2023-05-15,Active
SUB_02527,User_2527,Dubai,1,Postpaid,Standard,303,2023-10-18,Active
SUB_02528,User_2528,Fujairah,2,Postpaid,Premium,279,2024-09-06,Active
SUB_02529,User_2529,Dubai,3,Postpaid,Standard,384,2024-12-13,Active
SUB_02530,User_2530,Fujairah,8,Postpaid,Standard,86,2024-05-22,Churned
SUB_02531,User_2531,Sharjah,2,Prepaid,Standard,350,2024-09-20,Active
SUB_02532,User_2532,Sharjah,4,Postpaid,Unlimited,191,2023-01-29,Active
SUB_02533,User_2533,Dubai,6,Postpaid,Basic,92,2024-01-29,Active
SUB_02534,User_2534,Dubai,6,Postpaid,Unlimited,165,2023-01-27,Active
SUB_02535,User_2535,Sharjah,3,Postpaid,Standard,390,2024-04-11,Active
SUB_02536,User_2536,Sharjah,3,Prepaid,Premium,133,2023-01-13,Active
SUB_02537,User_2537,Sharjah,8,Postpaid,Standard,466,2024-07-07,Active
SUB_02538,User_2538,Dubai,4,Prepaid,Standard,308,2024-03-20,Active
SUB_02539,User_2539,Sharjah,5,Prepaid,Premium,409,2023-08-12,Active
SUB_02540,User_2540,Sharjah,3,Prepaid,Standard,136,2024-04-07,Active
SUB_02541,User_2541,Sharjah,6,Postpaid,Standard,477,2023-01-21,Active
SUB_02542,User_2542,Sharjah,2,Prepaid,Basic,416,2024-01-22,Active
SUB_02543,User_2543,Sharjah,1,Prepaid,Basic,392,2024-10-09,Active
SUB_02544,User_2544,Abu Dhabi,7,Prepaid,Standard,396,2023-11-22,Active
SUB_02545,User_2545,Dubai,2,Postpaid,Premium,340,2024-04-11,Churned
SUB_02546,User_2546,Abu Dhabi,5,Postpaid,Standard,458,2024-10-18,Active
SUB_02547,User_2547,Dubai,1,Prepaid,Basic,145,2024-06-05,Active
SUB_02548,User_2548,Abu Dhabi,2,Prepaid,Standard,304,2023-08-13,Active
SUB_02549,User_2549,Abu Dhabi,2,Postpaid,Standard,391,2024-10-14,Active
SUB_02550,User_2550,Dubai,4,Postpaid,Standard,185,2024-04-19,Active
SUB_02551,User_2551,Dubai,7,Postpaid,Premium,297,2024-09-09,Active
SUB_02552,User_2552,Dubai,8,Prepaid,Premium,421,2024-12-06,Suspended
SUB_02553,User_2553,Sharjah,5,Postpaid,Basic,495,2024-04-02,Active
SUB_02554,User_2554,Ajman,6,Prepaid,Premium,451,2024-10-01,Active
SUB_02555,User_2555,Dubai,4,Prepaid,Standard,141,2023-08-01,Active
SUB_02556,User_2556,Fujairah,1,Prepaid,Premium,461,2024-10-24,Active
SUB_02557,User_2557,Abu Dhabi,7,Prepaid,Basic,445,2024-04-25,Active
SUB_02558,User_2558,Dubai,6,Postpaid,Premium,497,2023-06-29,Suspended
SUB_02559,User_2559,Dubai,4,Prepaid,Basic,296,2024-06-21,Active
SUB_02560,User_2560,Abu Dhabi,7,Prepaid,Standard,307,2024-06-10,Active
SUB_02561,User_2561,Sharjah,8,Prepaid,Basic,236,2023-01-22,Active
SUB_02562,User_2562,Sharjah,5,Prepaid,Basic,470,2023-12-11,Churned
SUB_02563,User_2563,Dubai,3,Prepaid,Basic,173,2024-07-30,Churned
SUB_02564,User_2564,Dubai,8,Prepaid,Basic,309,2023-01-21,Active
SUB_02565,User_2565,Abu Dhabi,3,Prepaid,Basic,218,2024-02-12,Active
SUB_02566,User_2566,Dubai,1,Postpaid,Premium,478,2024-05-01,Active
SUB_02567,User_2567,Dubai,3,Postpaid,Basic,414,2024-06-11,Suspended
SUB_02568,User_2568,Dubai,4,Postpaid,Standard,160,2024-02-20,Active
SUB_02569,User_2569,Sharjah,1,Prepaid,Basic,339,2023-09-29,Active
SUB_02570,User_2570,Ajman,6,Postpaid,Unlimited,136,2023-07-24,Suspended
SUB_02571,User_2571,Abu Dhabi,8,Postpaid,Unlimited,62,2023-10-25,Active
SUB_02572,User_2572,Ajman,8,Postpaid,Basic,312,2024-11-02,Active
SUB_02573,User_2573,Dubai,5,Postpaid,Standard,337,2024-07-06,Active
SUB_02574,User_2574,Abu Dhabi,1,Prepaid,Basic,72,2023-04-18,Active
SUB_02575,User_2575,Dubai,6,Postpaid,Unlimited,482,2024-09-28,Active
SUB_02576,User_2576,Abu Dhabi,8,Prepaid,Standard,249,2023-06-01,Active
SUB_02577,User_2577,Fujairah,1,Prepaid,Basic,291,2023-01-13,Active
SUB_02578,User_2578,Abu Dhabi,2,Prepaid,Standard,288,2024-12-15,Active
SUB_02579,User_2579,Abu Dhabi,2,Prepaid,Basic,352,2023-03-20,Active
SUB_02580,User_2580,Abu Dhabi,1,Postpaid,Standard,214,2024-07-07,Churned
SUB_02581,User_2581,Dubai,8,Prepaid,Premium,275,2023-06-18,Active
SUB_02582,User_2582,Ajman,7,Prepaid,Standard,225,2023-09-06,Active
SUB_02583,User_2583,Abu Dhabi,3,Postpaid,Standard,78,2023-05-01,Active
SUB_02584,User_2584,Abu Dhabi,2,Prepaid,Basic,214,2024-01-22,Active
SUB_02585,User_2585,Abu Dhabi,7,Prepaid,Basic,72,2024-03-14,Churned
SUB_02586,User_2586,Abu Dhabi,7,Postpaid,Basic,343,2023-09-29,Active
SUB_02587,User_2587,Dubai,5,Postpaid,Premium,432,2023-10-27,Active
SUB_02588,User_2588,Sharjah,6,Prepaid,Basic,93,2024-12-21,Suspended
SUB_02589,User_2589,Dubai,4,Postpaid,Standard,310,2024-04-17,Active
SUB_02590,User_2590,Sharjah,2,Prepaid,Standard,229,2023-06-07,Active
SUB_02591,User_2591,Sharjah,1,Prepaid,Basic,345,2024-09-24,Suspended
SUB_02592,User_2592,Sharjah,3,Prepaid,Standard,188,2023-08-15,Active
SUB_02593,User_2593,Abu Dhabi,4,Prepaid,Standard,383,2024-02-25,Active
SUB_02594,User_2594,Abu Dhabi,6,Postpaid,Standard,297,2023-01-24,Active
SUB_02595,User_2595,Dubai,7,Postpaid,Standard,290,2024-06-21,Suspended
SUB_02596,User_2596,Sharjah,6,Prepaid,Standard,155,2024-07-23,Active
SUB_02597,User_2597,Dubai,8,Prepaid,Standard,435,2024-09-29,Active
SUB_02598,User_2598,Abu Dhabi,2,Postpaid,Standard,468,2024-06-23,Churned
SUB_02599,User_2599,Dubai,6,Prepaid,Premium,222,2023-05-08,Active
SUB_02600,User_2600,Dubai,6,Prepaid,Basic,98,2023-04-04,Active
SUB_02601,User_2601,Abu Dhabi,3,Postpaid,Standard,172,2024-12-03,Active
SUB_02602,User_2602,Dubai,8,Postpaid,Basic,84,2024-02-25,Active
SUB_02603,User_2603,Sharjah,8,Postpaid,Basic,155,2023-09-29,Active
SUB_02604,User_2604,Dubai,7,Prepaid,Standard,377,2024-04-28,Churned
SUB_02605,User_2605,Dubai,3,Postpaid,Premium,465,2023-01-05,Active
SUB_02606,User_2606,Abu Dhabi,3,Prepaid,Premium,245,2023-06-06,Active
SUB_02607,User_2607,Dubai,1,Prepaid,Basic,158,2023-02-21,Active
SUB_02608,User_2608,Dubai,6,Prepaid,Standard,174,2023-08-31,Active
SUB_02609,User_2609,Sharjah,6,Prepaid,Standard,376,2024-10-24,Active
SUB_02610,User_2610,Dubai,8,Prepaid,Basic,344,2024-02-24,Active
SUB_02611,User_2611,Sharjah,6,Prepaid,Premium,481,2024-02-29,Active
SUB_02612,User_2612,Dubai,5,Prepaid,Premium,396,2023-03-21,Suspended
SUB_02613,User_2613,Dubai,3,Postpaid,Unlimited,86,2024-11-25,Active
SUB_02614,User_2614,Sharjah,4,Prepaid,Basic,237,2023-12-20,Active
SUB_02615,User_2615,Dubai,8,Prepaid,Basic,386,2024-09-10,Active
SUB_02616,User_2616,Dubai,2,Prepaid,Premium,437,2024-10-27,Active
SUB_02617,User_2617,Abu Dhabi,8,Prepaid,Premium,72,2023-10-20,Suspended
SUB_02618,User_2618,Dubai,7,Postpaid,Premium,447,2024-12-17,Active
SUB_02619,User_2619,Sharjah,4,Prepaid,Basic,310,2023-04-26,Active
SUB_02620,User_2620,Dubai,7,Postpaid,Standard,243,2024-06-12,Active
SUB_02621,User_2621,Sharjah,1,Prepaid,Standard,415,2024-04-24,Active
SUB_02622,User_2622,Ajman,1,Prepaid,Basic,201,2023-10-15,Active
SUB_02623,User_2623,Abu Dhabi,7,Postpaid,Standard,67,2024-10-29,Active
SUB_02624,User_2624,Ajman,6,Postpaid,Standard,76,2024-04-21,Active
SUB_02625,User_2625,Abu Dhabi,4,Prepaid,Basic,73,2023-01-25,Active
SUB_02626,User_2626,Fujairah,6,Postpaid,Basic,78,2024-03-06,Active
SUB_02627,User_2627,Dubai,8,Prepaid,Standard,188,2023-10-05,Active
SUB_02628,User_2628,Sharjah,5,Postpaid,Standard,195,2023-11-13,Active
SUB_02629,User_2629,Abu Dhabi,1,Postpaid,Premium,172,2024-09-29,Active
SUB_02630,User_2630,Abu Dhabi,1,Postpaid,Standard,177,2023-12-24,Active
SUB_02631,User_2631,Abu Dhabi,4,Postpaid,Basic,417,2023-10-03,Active
SUB_02632,User_2632,Sharjah,1,Prepaid,Unlimited,166,2024-11-20,Active
SUB_02633,User_2633,Dubai,5,Postpaid,Unlimited,181,2023-12-10,Active
SUB_02634,User_2634,Dubai,5,Prepaid,Basic,338,2024-03-06,Active
SUB_02635,User_2635,Sharjah,5,Prepaid,Premium,255,2024-07-12,Churned
SUB_02636,User_2636,Sharjah,2,Prepaid,Basic,285,2024-12-12,Suspended
SUB_02637,User_2637,Fujairah,5,Prepaid,Basic,91,2024-07-16,Active
SUB_02638,User_2638,Sharjah,5,Postpaid,Basic,209,2024-03-14,Active
SUB_02639,User_2639,Fujairah,2,Prepaid,Basic,301,2024-04-06,Active
SUB_02640,User_2640,Sharjah,6,Prepaid,Premium,228,2023-09-27,Active
SUB_02641,User_2641,Dubai,8,Prepaid,Premium,174,2024-12-09,Active
SUB_02642,User_2642,Dubai,3,Prepaid,Unlimited,309,2024-03-06,Active
SUB_02643,User_2643,Sharjah,1,Postpaid,Premium,325,2023-01-21,Active
SUB_02644,User_2644,Abu Dhabi,5,Prepaid,Standard,262,2023-05-23,Suspended
SUB_02645,User_2645,Dubai,1,Postpaid,Premium,373,2023-12-19,Suspended
SUB_02646,User_2646,Abu Dhabi,4,Postpaid,Unlimited,239,2024-04-09,Active
SUB_02647,User_2647,Fujairah,1,Postpaid,Premium,107,2024-04-12,Active
SUB_02648,User_2648,Abu Dhabi,7,Prepaid,Premium,480,2024-05-27,Active
SUB_02649,User_2649,Abu Dhabi,6,Postpaid,Unlimited,252,2024-04-08,Active
SUB_02650,User_2650,Abu Dhabi,8,Prepaid,Basic,129,2024-01-29,Active
SUB_02651,User_2651,Dubai,2,Postpaid,Premium,492,2023-02-27,Active
SUB_02652,User_2652,Abu Dhabi,1,Prepaid,Premium,277,2023-05-06,Active
SUB_02653,User_2653,Abu Dhabi,1,Prepaid,Unlimited,439,2024-04-05,Active
SUB_02654,User_2654,Dubai,1,Prepaid,Basic,144,2023-02-21,Active
SUB_02655,User_2655,Sharjah,3,Postpaid,Standard,473,2023-09-26,Suspended
SUB_02656,User_2656,Abu Dhabi,3,Prepaid,Premium,456,2023-04-06,Active
SUB_02657,User_2657,Sharjah,4,Prepaid,Basic,485,2023-09-30,Active
SUB_02658,User_2658,Ajman,2,Prepaid,Standard,53,2023-11-19,Active
SUB_02659,User_2659,Dubai,1,Postpaid,Basic,214,2024-07-26,Active
SUB_02660,User_2660,Sharjah,1,Postpaid,Standard,475,2024-11-23,Suspended
SUB_02661,User_2661,Abu Dhabi,1,Prepaid,Standard,349,2023-05-13,Active
SUB_02662,User_2662,Ajman,1,Postpaid,Standard,430,2023-03-30,Active
SUB_02663,User_2663,Dubai,3,Prepaid,Standard,91,2024-11-15,Active
SUB_02664,User_2664,Sharjah,6,Prepaid,Standard,334,2023-01-05,Suspended
SUB_02665,User_2665,Abu Dhabi,6,Postpaid,Basic,278,2023-12-23,Active
SUB_02666,User_2666,Dubai,4,Prepaid,Basic,452,2023-12-09,Active
SUB_02667,User_2667,Dubai,7,Prepaid,Basic,292,2023-07-23,Active
SUB_02668,User_2668,Sharjah,5,Prepaid,Basic,261,2024-11-04,Active
SUB_02669,User_2669,Sharjah,2,Prepaid,Standard,465,2024-07-26,Active
SUB_02670,User_2670,Dubai,6,Prepaid,Premium,349,2024-04-15,Active
SUB_02671,User_2671,Abu Dhabi,7,Prepaid,Basic,104,2024-04-08,Active
SUB_02672,User_2672,Abu Dhabi,8,Prepaid,Basic,385,2024-05-11,Active
SUB_02673,User_2673,Sharjah,8,Prepaid,Premium,438,2024-12-02,Active
SUB_02674,User_2674,Dubai,1,Prepaid,Standard,418,2023-03-04,Suspended
SUB_02675,User_2675,Ajman,8,Prepaid,Unlimited,479,2024-07-09,Active
SUB_02676,User_2676,Dubai,6,Prepaid,Premium,222,2023-08-27,Active
SUB_02677,User_2677,Abu Dhabi,4,Postpaid,Standard,326,2024-06-23,Active
SUB_02678,User_2678,Dubai,5,Prepaid,Basic,383,2023-07-17,Active
SUB_02679,User_2679,Dubai,6,Postpaid,Standard,278,2024-11-13,Active
SUB_02680,User_2680,Abu Dhabi,4,Postpaid,Basic,455,2023-01-30,Active
SUB_02681,User_2681,Dubai,8,Postpaid,Basic,79,2024-10-27,Suspended
SUB_02682,User_2682,Sharjah,3,Prepaid,Basic,72,2023-07-28,Active
SUB_02683,User_2683,Dubai,5,Prepaid,Premium,54,2023-03-04,Active
SUB_02684,User_2684,Abu Dhabi,4,Prepaid,Standard,112,2023-02-26,Active
SUB_02685,User_2685,Dubai,7,Postpaid,Basic,270,2024-12-20,Active
SUB_02686,User_2686,Dubai,6,Prepaid,Premium,364,2024-03-08,Active
SUB_02687,User_2687,Dubai,3,Postpaid,Standard,131,2023-11-04,Active
SUB_02688,User_2688,Abu Dhabi,7,Postpaid,Standard,291,2024-07-28,Active
SUB_02689,User_2689,Abu Dhabi,4,Prepaid,Basic,302,2024-04-10,Suspended
SUB_02690,User_2690,Abu Dhabi,4,Prepaid,Standard,101,2024-10-14,Active
SUB_02691,User_2691,Abu Dhabi,8,Postpaid,Unlimited,370,2024-08-27,Active
SUB_02692,User_2692,Abu Dhabi,7,Prepaid,Basic,88,2023-04-17,Churned
SUB_02693,User_2693,Dubai,6,Prepaid,Basic,308,2024-08-22,Active
SUB_02694,User_2694,Abu Dhabi,5,Postpaid,Basic,475,2023-10-28,Suspended
SUB_02695,User_2695,Fujairah,3,Prepaid,Basic,376,2024-09-11,Active
SUB_02696,User_2696,Abu Dhabi,8,Postpaid,Standard,460,2023-02-15,Active
SUB_02697,User_2697,Sharjah,1,Postpaid,Premium,461,2023-03-18,Active
SUB_02698,User_2698,Dubai,2,Postpaid,Unlimited,487,2024-12-29,Active
SUB_02699,User_2699,Sharjah,5,Prepaid,Basic,320,2023-06-18,Active
SUB_02700,User_2700,Sharjah,8,Prepaid,Standard,486,2023-05-09,Active
SUB_02701,User_2701,Abu Dhabi,3,Prepaid,Standard,121,2024-12-13,Active
SUB_02702,User_2702,Fujairah,7,Prepaid,Standard,119,2024-12-08,Suspended
SUB_02703,User_2703,Dubai,4,Prepaid,Standard,269,2023-09-25,Active
SUB_02704,User_2704,Dubai,7,Prepaid,Basic,53,2024-08-22,Active
SUB_02705,User_2705,Sharjah,8,Prepaid,Standard,399,2024-08-07,Active
SUB_02706,User_2706,Sharjah,3,Prepaid,Standard,450,2024-02-23,Suspended
SUB_02707,User_2707,Dubai,7,Postpaid,Premium,339,2023-06-10,Active
SUB_02708,User_2708,Dubai,7,Prepaid,Premium,429,2023-02-27,Suspended
SUB_02709,User_2709,Dubai,2,Prepaid,Basic,439,2024-01-19,Active
SUB_02710,User_2710,Dubai,6,Postpaid,Basic,341,2024-05-24,Active
SUB_02711,User_2711,Sharjah,8,Postpaid,Unlimited,404,2024-03-05,Active
SUB_02712,User_2712,Abu Dhabi,2,Prepaid,Standard,280,2023-12-06,Active
SUB_02713,User_2713,Dubai,8,Prepaid,Premium,472,2024-07-31,Active
SUB_02714,User_2714,Abu Dhabi,1,Prepaid,Basic,129,2023-01-26,Active
SUB_02715,User_2715,Dubai,1,Postpaid,Standard,115,2024-08-11,Active
SUB_02716,User_2716,Dubai,2,Postpaid,Standard,185,2024-01-07,Suspended
SUB_02717,User_2717,Abu Dhabi,5,Postpaid,Premium,448,2023-02-05,Active
SUB_02718,User_2718,Fujairah,5,Prepaid,Basic,240,2024-06-14,Suspended
SUB_02719,User_2719,Sharjah,7,Prepaid,Basic,396,2023-09-24,Active
SUB_02720,User_2720,Dubai,7,Prepaid,Standard,385,2024-03-07,Churned
SUB_02721,User_2721,Ajman,4,Postpaid,Premium,498,2023-01-19,Active
SUB_02722,User_2722,Sharjah,1,Postpaid,Unlimited,108,2023-12-05,Active
SUB_02723,User_2723,Sharjah,8,Postpaid,Unlimited,315,2023-05-20,Active
SUB_02724,User_2724,Abu Dhabi,4,Prepaid,Unlimited,56,2023-03-08,Active
SUB_02725,User_2725,Abu Dhabi,1,Prepaid,Basic,417,2024-06-13,Active
SUB_02726,User_2726,Dubai,2,Prepaid,Basic,251,2024-01-04,Active
SUB_02727,User_2727,Dubai,5,Postpaid,Basic,381,2023-09-18,Active
SUB_02728,User_2728,Dubai,7,Postpaid,Standard,286,2024-09-15,Active
SUB_02729,User_2729,Dubai,5,Prepaid,Premium,317,2024-09-18,Active
SUB_02730,User_2730,Abu Dhabi,2,Prepaid,Premium,128,2024-11-08,Active
SUB_02731,User_2731,Sharjah,4,Prepaid,Basic,95,2024-08-01,Active
SUB_02732,User_2732,Abu Dhabi,4,Prepaid,Standard,292,2024-08-04,Active
SUB_02733,User_2733,Dubai,3,Postpaid,Unlimited,337,2023-07-22,Active
SUB_02734,User_2734,Fujairah,7,Prepaid,Standard,209,2024-09-30,Active
SUB_02735,User_2735,Ajman,7,Postpaid,Basic,164,2024-02-14,Active
SUB_02736,User_2736,Sharjah,8,Prepaid,Standard,163,2023-03-21,Active
SUB_02737,User_2737,Fujairah,7,Postpaid,Standard,175,2024-11-18,Active
SUB_02738,User_2738,Abu Dhabi,1,Prepaid,Standard,139,2023-04-23,Active
SUB_02739,User_2739,Fujairah,4,Postpaid,Standard,110,2024-09-14,Active
SUB_02740,User_2740,Dubai,2,Prepaid,Basic,366,2023-05-17,Active
SUB_02741,User_2741,Abu Dhabi,4,Prepaid,Unlimited,151,2024-10-06,Active
SUB_02742,User_2742,Dubai,5,Prepaid,Standard,163,2023-07-08,Active
SUB_02743,User_2743,Dubai,1,Prepaid,Standard,223,2023-10-04,Active
